MarketSegmentID;SecurityID;ExecID;ApplSeqNum;PartitionID;CompletionIndicator;TradeCondition;AggressorSide;LastQty;LastPx;RestingHiddenQty;RestingCxlQty;RequestTime;AggressorTime;TransactTime;EOBICaptTime;ETICaptTime
53040;2505133;1534402878350471851;32731;53;1;255;2;217;18530000000;;0;1534402878350444749;1534402878350467569;1534402878350557383;1534402878350558855;1534402878350443676
53040;2505133;1534402878350583121;32732;53;0;255;2;510;18530000000;;0;1534402878350563817;1534402878350578035;1534402878350652226;1534402878350653814;1534402878350562734
53012;2505105;1534402878350681843;39802;50;0;255;2;905;1978000000;;0;1534402878350662611;1534402878350671705;1534402878350721216;1534402878350722665;1534402878350661529
52909;2505002;1534402878350701298;37291;52;0;255;2;702;6972000000;;0;1534402878350680799;1534402878350696941;1534402878350746042;1534402878350747466;1534402878350679693
53012;2505105;1534402878356018254;39813;50;0;255;2;53;1977500000;;0;1534402878355999373;1534402878356015051;1534402878356050724;1534402878356052208;1534402878355998295
53012;2505105;1534402878358293530;39828;50;1;255;1;400;1977500000;;0;1534402878358278445;1534402878358288743;1534402878358321226;1534402878358322824;1534402878358277357
53012;2505105;1534402878389168765;39848;50;0;255;1;458;1978500000;;0;1534402878389133432;1534402878389165188;1534402878389201934;1534402878389203371;
52979;2505072;1534402879235800692;36200;54;1;255;2;562;2121000000;;0;1534402879235772215;1534402879235786249;1534402879235855669;1534402879235857195;1534402879235771050
52979;2505072;1534402879235847055;36201;54;1;255;2;500;2121000000;;0;1534402879235775725;1534402879235792734;1534402879235881998;1534402879235883474;1534402879235774557
52979;2505072;1534402879235891728;36203;54;0;255;2;500;2121000000;;0;1534402879235777043;1534402879235810107;1534402879235943223;1534402879235944830;1534402879235775876
52979;2505072;1534402879236032360;36211;54;1;255;2;366;2121000000;;0;1534402879235862241;1534402879235872939;1534402879236066319;1534402879236068113;1534402879235861083
52979;2505072;1534402879240782156;36228;54;1;255;2;184;2120000000;;0;1534402879240769281;1534402879240778358;1534402879240816680;1534402879240818160;1534402879240768112
52573;2504666;1534402879244413011;32819;53;0;255;2;702;934000000;;0;1534402879244400843;1534402879244409872;1534402879244457146;1534402879244458704;1534402879244399759
52573;2504666;1534402879251256568;32832;53;1;255;2;600;933900000;;0;1534402879251242071;1534402879251253473;1534402879251295871;1534402879251297454;1534402879251241008
52979;2505072;1534402879333004509;36273;54;0;255;1;15000;2127000000;;0;1534402879332952152;1534402879332999499;1534402879333119282;1534402879333120881;
52979;2505072;1534402879333420248;36290;54;1;255;2;129;2121000000;;0;1534402879333364009;1534402879333382235;1534402879333454281;1534402879333455471;1534402879333362829
52980;2505073;1534402879333467822;36292;54;1;255;1;100;1744000000;;0;1534402879333439067;1534402879333453805;1534402879333501311;1534402879333502913;1534402879333437890
52980;2505073;1534402879333493748;36293;54;1;255;1;200;1744000000;;0;1534402879333454103;1534402879333474358;1534402879333520103;1534402879333521748;1534402879333452936
52980;2505073;1534402879333557615;36296;54;1;255;1;200;1744000000;;0;1534402879333508939;1534402879333529712;1534402879333606842;1534402879333607950;1534402879333507761
52980;2505073;1534402879334310351;36317;54;1;255;1;74;1746000000;;0;1534402879334275729;1534402879334305478;1534402879334339938;1534402879334341522;
52979;2505072;1534402879335037779;36328;54;1;255;2;129;2120000000;;0;1534402879335019053;1534402879335033100;1534402879335071195;1534402879335072734;1534402879335017871
52979;2505072;1534402879335093768;36329;54;1;255;1;485;2120000000;;0;1534402879335077853;1534402879335087855;1534402879335122859;1534402879335124449;1534402879335076667
52980;2505073;1534402879340876237;36335;54;0;255;1;625;1746000000;;0;1534402879340862357;1534402879340872292;1534402879340909893;1534402879340911372;1534402879340861185
52930;2505023;1534402879421486783;1238444;56;1;255;1;73;3212000000;;0;1534402879421435231;1534402879421481668;1534402879421527431;1534402879421529112;
52930;2505023;1534402879421553814;1238445;56;1;255;1;1;3212000000;;0;1534402879421535433;1534402879421548103;1534402879421583877;1534402879421585338;1534402879421534333
53040;2505133;1534402879455099096;32873;53;0;255;2;102;18526000000;;0;1534402879455080255;1534402879455095585;1534402879455182700;1534402879455184255;1534402879455079190
52408;2504501;1534402879492533525;36417;54;0;255;2;173;4251000000;;0;1534402879492477011;1534402879492530118;1534402879492589730;1534402879492591305;
52408;2504501;1534402879492616382;36419;54;1;255;2;1;4251000000;;0;1534402879492595621;1534402879492612560;1534402879492660018;1534402879492661481;1534402879492594454
52979;2505072;1534402879602126401;36459;54;1;255;1;100;2122000000;;0;1534402879602075032;1534402879602123228;1534402879602162625;1534402879602164146;
52881;2504974;1534402880287120020;37401;52;1;255;2;16;8422000000;;0;1534402880287106835;1534402880287116898;1534402880287152832;1534402880287154407;1534402880287105727
52980;2505073;1534402880338642484;36539;54;0;255;1;248;1746000000;;0;1534402880338621139;1534402880338637956;1534402880338672898;1534402880338674414;1534402880338619958
53012;2505105;1534402880348170106;39942;50;1;255;1;58;1978500000;;0;1534402880348126201;1534402880348165479;1534402880348202584;1534402880348204014;
52857;2504950;1534402880395300493;1238606;56;0;255;2;179;4474000000;;0;1534402880395253042;1534402880395295696;1534402880395333895;1534402880395335384;
52857;2504950;1534402880395383860;1238608;56;1;255;2;100;4472000000;;0;1534402880395368807;1534402880395378612;1534402880395406478;1534402880395408214;1534402880395367674
52857;2504950;1534402880395404174;1238609;56;1;255;2;40;4472000000;;0;1534402880395388603;1534402880395397236;1534402880395433637;1534402880395435247;1534402880395387501
52857;2504950;1534402880405841554;1238637;56;0;255;2;1000;4470000000;;0;1534402880405806501;1534402880405837430;1534402880405871849;1534402880405873469;
53040;2505133;1534402880457961295;32960;53;1;255;2;47;18526000000;;0;1534402880457939989;1534402880457957334;1534402880458027738;1534402880458029242;1534402880457938920
53040;2505133;1534402880458048453;32961;53;1;255;2;48;18526000000;;0;1534402880458034187;1534402880458044257;1534402880458107902;1534402880458109469;1534402880458033121
53041;2505134;1534402880474506718;39947;50;0;255;2;150;18270000000;;0;1534402880474447570;1534402880474503131;1534402880474562535;1534402880474564240;1534402880474393887
53012;2505105;1534402880474556169;39949;50;1;255;1;1200;1979000000;;0;1534402880474494035;1534402880474541583;1534402880474585690;1534402880474587194;1534402880474441395
53041;2505134;1534402880474597713;39950;50;1;255;2;5;18270000000;;0;1534402880474570387;1534402880474586451;1534402880474639564;1534402880474641011;1534402880474569299
53012;2505105;1534402880474686550;39954;50;0;255;1;1436;1979000000;;0;1534402880474593065;1534402880474612252;1534402880474729358;1534402880474731215;1534402880474591987
53012;2505105;1534402880474903840;39969;50;1;255;2;58;1979000000;;0;1534402880474790133;1534402880474805230;1534402880474936489;1534402880474938000;1534402880474789066
53012;2505105;1534402880475002064;39976;50;1;255;1;167;1979500000;;0;1534402880474903233;1534402880474912561;1534402880475034362;1534402880475035955;1534402880474902149
53012;2505105;1534402880481458294;39994;50;1;255;2;58;1979000000;;0;1534402880481443867;1534402880481453997;1534402880481486848;1534402880481488468;1534402880481442805
53012;2505105;1534402880481753469;39996;50;1;255;1;190;1979500000;;0;1534402880481738977;1534402880481748925;1534402880481780160;1534402880481781736;1534402880481737904
53037;2505130;1534402880614648816;39550;51;0;255;1;1986;2288000000;;0;1534402880614633977;1534402880614644390;1534402880614688064;1534402880614689549;1534402880614632919
53037;2505130;1534402880640917864;39589;51;1;255;1;215;2289000000;;0;1534402880640903943;1534402880640914256;1534402880640955050;1534402880640956502;1534402880640902897
53037;2505130;1534402880640977676;39590;51;1;255;1;26;2289000000;;0;1534402880640962503;1534402880640974215;1534402880641012530;1534402880641013961;1534402880640961455
52801;2504894;1534402881293260193;1238816;56;1;255;1;141;8700000000;;0;1534402881293201091;1534402881293255188;1534402881293295286;1534402881293297014;
52801;2504894;1534402881293323515;1238817;56;1;255;1;209;8700000000;;0;1534402881293303267;1534402881293317937;1534402881293355479;1534402881293356998;1534402881293302154
52801;2504894;1534402881293500227;1238827;56;1;255;1;50;8715000000;;0;1534402881293466561;1534402881293476587;1534402881293541638;1534402881293543155;1534402881293465435
52995;2505088;1534402883031401273;36667;54;1;255;2;18;11006000000;;0;1534402883031381541;1534402883031397324;1534402883031459973;1534402883031461215;1534402883031380390
52807;2504900;1534402883085400547;33114;53;0;255;2;728;8194000000;;0;1534402883085218974;1534402883085395839;1534402883085462074;1534402883085464010;
52807;2504900;1534402883085513851;33117;53;1;255;1;1004;8194000000;;0;1534402883085483075;1534402883085493783;1534402883085551284;1534402883085552390;1534402883085481986
52807;2504900;1534402883085570820;33120;53;0;255;2;378;8193000000;;0;1534402883085514187;1534402883085524872;1534402883085607040;1534402883085608592;1534402883085513110
52807;2504900;1534402883085630028;33123;53;1;255;2;16;8193000000;;0;1534402883085540973;1534402883085554723;1534402883085661148;1534402883085662751;1534402883085539889
52807;2504900;1534402883085657775;33124;53;1;255;1;668;8194000000;;0;1534402883085557357;1534402883085567865;1534402883085693111;1534402883085694729;1534402883085556274
52807;2504900;1534402883094654348;33145;53;0;255;2;168;8192000000;;0;1534402883094640187;1534402883094651088;1534402883094694371;1534402883094695938;1534402883094639101
57642;2570909;1534402883714101512;302355;80;1;255;2;124;2512000000;;0;1534402883713969098;1534402883714026095;1534402883714158783;1534402883714160768;
52813;2504906;1534402883738389145;39704;51;0;255;2;119;9828000000;;0;1534402883738375441;1534402883738385734;1534402883738429511;1534402883738431187;1534402883738374396
52807;2504900;1534402883783376081;33174;53;1;255;2;100;8190000000;;0;1534402883783354909;1534402883783372573;1534402883783416902;1534402883783418425;1534402883783353830
52983;2505076;1534402883783594315;36703;54;1;255;1;32;5558000000;;0;1534402883783574649;1534402883783584006;1534402883783640427;1534402883783641979;1534402883783573479
52983;2505076;1534402883783679765;36704;54;1;255;1;30;5558000000;;0;1534402883783665523;1534402883783675255;1534402883783722305;1534402883783723861;1534402883783664366
52570;2504663;1534402883907278171;39738;51;0;255;2;329;7793000000;;0;1534402883907264225;1534402883907274314;1534402883907335047;1534402883907336556;1534402883907263159
53012;2505105;1534402883976408566;40165;50;0;255;2;476;1979000000;;0;1534402883976393573;1534402883976403792;1534402883976442688;1534402883976444176;1534402883976392509
53037;2505130;1534402883976423085;39763;51;0;255;2;523;2289000000;;0;1534402883976409479;1534402883976419833;1534402883976462375;1534402883976463891;1534402883976408418
52570;2504663;1534402883976630251;39772;51;1;255;2;204;7792000000;;0;1534402883976610213;1534402883976622715;1534402883976682101;1534402883976683647;1534402883976609156
52880;2504973;1534402883976704900;40173;50;0;255;2;44;6450000000;;0;1534402883976689189;1534402883976699138;1534402883976747054;1534402883976748653;1534402883976688113
52880;2504973;1534402883976774945;40176;50;1;255;2;23;6450000000;;0;1534402883976752885;1534402883976769929;1534402883976817904;1534402883976819466;1534402883976751804
53040;2505133;1534402883976784560;33195;53;0;255;2;94;18522000000;;0;1534402883976767675;1534402883976779793;1534402883976847765;1534402883976849327;1534402883976766581
53021;2505114;1534402883976952737;37677;52;1;255;2;143;14006000000;;0;1534402883976932749;1534402883976948541;1534402883976988438;1534402883976989602;1534402883976931650
53040;2505133;1534402883977039224;33204;53;1;255;1;12;18522000000;;0;1534402883976883351;1534402883976918480;1534402883977098114;1534402883977099753;1534402883976882275
53021;2505114;1534402883977158530;37682;52;1;255;2;105;14004000000;;0;1534402883977139629;1534402883977152173;1534402883977190398;1534402883977192551;1534402883977138508
53040;2505133;1534402883977655820;33211;53;1;255;2;63;18520000000;;0;1534402883977636651;1534402883977651030;1534402883977712866;1534402883977714447;1534402883977635573
53040;2505133;1534402883977768412;33216;53;0;255;2;22;18520000000;;0;1534402883977747083;1534402883977763467;1534402883977829368;1534402883977830808;1534402883977745993
53040;2505133;1534402883977883505;33220;53;1;255;1;63;18520000000;;0;1534402883977837593;1534402883977847244;1534402883977944831;1534402883977946392;1534402883977836518
53040;2505133;1534402883978050445;33226;53;1;255;2;42;18518000000;;0;1534402883977882921;1534402883977906956;1534402883978109036;1534402883978110654;1534402883977881851
53012;2505105;1534402883981222966;40191;50;1;255;2;400;1978500000;;0;1534402883981209837;1534402883981219014;1534402883981255220;1534402883981256733;1534402883981208767
53012;2505105;1534402883981335881;40193;50;1;255;1;61;1979000000;;0;1534402883981321581;1534402883981331452;1534402883981363579;1534402883981365131;1534402883981320518
53012;2505105;1534402883982013442;40195;50;1;255;2;54;1978000000;;0;1534402883981999017;1534402883982008783;1534402883982035686;1534402883982037264;1534402883981997937
53012;2505105;1534402883982086271;40196;50;0;255;2;530;1978000000;;0;1534402883982063965;1534402883982081507;1534402883982113173;1534402883982114736;1534402883982062904
53012;2505105;1534402883983270107;40204;50;1;255;1;61;1978500000;;0;1534402883983257301;1534402883983266794;1534402883983302568;1534402883983304204;1534402883983256238
52880;2504973;1534402883983816603;40213;50;1;255;2;125;6448000000;;0;1534402883983782425;1534402883983809849;1534402883983849470;1534402883983850930;1534402883983781353
53021;2505114;1534402883983987847;37708;52;1;255;1;40;14006000000;;0;1534402883983974673;1534402883983984283;1534402883984031940;1534402883984033428;1534402883983973588
52880;2504973;1534402883984509651;40227;50;1;255;2;125;6448000000;;0;1534402883984495469;1534402883984505956;1534402883984542628;1534402883984544383;1534402883984494393
53012;2505105;1534402884012840800;40271;50;1;255;1;400;1979000000;;0;1534402884012756140;1534402884012829564;1534402884012873465;1534402884012874576;
52813;2504906;1534402884014894257;39836;51;1;255;2;50;9826000000;;0;1534402884014877983;1534402884014889081;1534402884014922677;1534402884014923902;1534402884014876940
52813;2504906;1534402884014952251;39837;51;0;255;2;95;9826000000;;0;1534402884014936275;1534402884014945936;1534402884014981083;1534402884014982573;1534402884014935209
53040;2505133;1534402884120279159;33262;53;1;255;2;8;18522000000;;0;1534402884120264455;1534402884120275342;1534402884120338296;1534402884120339734;1534402884120263372
53040;2505133;1534402884124758218;33263;53;1;255;2;4;18522000000;;0;1534402884124744595;1534402884124754562;1534402884124818640;1534402884124820061;1534402884124743503
52984;2505077;1534402884125872942;37793;52;1;255;2;104;10012000000;;0;1534402884125858665;1534402884125868946;1534402884125934476;1534402884125935974;1534402884125857561
52984;2505077;1534402884125929759;37794;52;0;255;2;40;10012000000;;0;1534402884125872559;1534402884125882176;1534402884125998882;1534402884126000328;1534402884125871455
52984;2505077;1534402884128142620;37801;52;0;255;2;397;10012000000;;0;1534402884128124625;1534402884128137473;1534402884128204884;1534402884128206390;1534402884128123517
52984;2505077;1534402884137043534;37810;52;0;255;2;425;10010000000;;0;1534402884137028381;1534402884137039118;1534402884137106759;1534402884137108370;1534402884137027291
52995;2505088;1534402884242167658;36754;54;1;255;2;41;11004000000;;0;1534402884242147117;1534402884242164024;1534402884242217301;1534402884242218682;1534402884242145958
52573;2504666;1534402884253443909;33268;53;1;255;1;750;933900000;;0;1534402884253419429;1534402884253439043;1534402884253484395;1534402884253485945;1534402884253418332
52807;2504900;1534402884410173610;33294;53;1;255;2;28;8189000000;;0;1534402884410147861;1534402884410170259;1534402884410211130;1534402884410212526;1534402884410146796
52807;2504900;1534402884426823597;33299;53;1;255;2;28;8188000000;;0;1534402884426763252;1534402884426820039;1534402884426860276;1534402884426861701;
52807;2504900;1534402884439108930;33314;53;1;255;1;100;8191000000;;0;1534402884439088977;1534402884439104425;1534402884439141690;1534402884439143197;1534402884439087893
52807;2504900;1534402884997104809;33365;53;0;255;2;179;8187000000;;0;1534402884997084341;1534402884997100052;1534402884997150059;1534402884997151434;1534402884997083246
53012;2505105;1534402885113290633;40364;50;1;255;2;400;1979000000;;0;1534402885113274283;1534402885113287454;1534402885113321659;1534402885113323213;1534402885113273205
53012;2505105;1534402885121612416;40375;50;1;255;2;277;1979000000;;0;1534402885121595145;1534402885121608632;1534402885121642297;1534402885121643790;1534402885121594079
53020;2505113;1534402885337228195;37971;52;1;255;1;50;13830000000;;0;1534402885337182433;1534402885337225184;1534402885337255575;1534402885337257306;
52983;2505076;1534402885337350253;36803;54;0;255;1;52;5559000000;;0;1534402885337336571;1534402885337346989;1534402885337394181;1534402885337395581;1534402885337335398
52807;2504900;1534402885497841357;33406;53;1;255;2;100;8187000000;;0;1534402885497822389;1534402885497833326;1534402885497879575;1534402885497880783;1534402885497821312
52931;2505024;1534402885522520039;33417;53;1;255;1;500;2135000000;;0;1534402885522475765;1534402885522495552;1534402885522565412;1534402885522566968;1534402885522474690
52931;2505024;1534402885524418289;33441;53;0;255;2;710;2134000000;;0;1534402885524402871;1534402885524413768;1534402885524461709;1534402885524463397;1534402885524401799
52931;2505024;1534402885530394474;33457;53;1;255;1;124;2135000000;;0;1534402885530345213;1534402885530389830;1534402885530433156;1534402885530434594;
53012;2505105;1534402885737925951;40395;50;0;255;2;500;1978000000;;0;1534402885737865286;1534402885737922030;1534402885737968295;1534402885737969738;1534402885737811382
57698;2570965;1534402885767021930;302411;80;0;255;2;1000;4505000000;;0;1534402885766931538;1534402885767005007;1534402885767137378;1534402885767139284;
57698;2570965;1534402885783985997;302414;80;1;255;2;265;4519000000;;0;1534402885783913268;1534402885783971957;1534402885784039192;1534402885784040631;1534402885783859733
53040;2505133;1534402885850167868;33510;53;1;255;2;12;18524000000;;0;1534402885850109411;1534402885850162011;1534402885850231953;1534402885850233802;1534402885850051562
52807;2504900;1534402885997034399;33522;53;1;255;2;100;8187000000;;0;1534402885997012049;1534402885997029047;1534402885997076314;1534402885997078042;1534402885997010955
53020;2505113;1534402886153571922;38033;52;0;255;2;70;13780000000;;0;1534402886153515618;1534402886153568449;1534402886153604152;1534402886153605696;1534402886153462166
53020;2505113;1534402886293579194;38051;52;0;255;2;92;13770000000;;0;1534402886293513308;1534402886293575593;1534402886293612613;1534402886293614042;
52807;2504900;1534402886497827817;33588;53;0;255;2;118;8186000000;;0;1534402886497813583;1534402886497824257;1534402886497866560;1534402886497868009;1534402886497812491
52962;2505055;1534402886542658448;1239476;56;0;255;1;103;9840000000;;0;1534402886542599314;1534402886542653028;1534402886542727836;1534402886542729348;
52931;2505024;1534402886587722339;33618;53;1;255;1;57;2136000000;;0;1534402886587663927;1534402886587718928;1534402886587768034;1534402886587769534;
52840;2504933;1534402886721612046;36858;54;1;255;1;10;18465000000;;0;1534402886721582883;1534402886721599016;1534402886721646354;1534402886721647887;1534402886721581634
52839;2504932;1534402886940083554;1239598;56;0;255;2;32;4862000000;;0;1534402886940024882;1534402886940066044;1534402886940124403;1534402886940125893;1534402886939971505
52839;2504932;1534402886940149202;1239600;56;1;255;2;32;4862000000;;0;1534402886940132133;1534402886940144444;1534402886940183494;1534402886940185026;1534402886940131033
53012;2505105;1534402887113782586;40487;50;0;255;1;2329;1980000000;;0;1534402887113721833;1534402887113777480;1534402887113844794;1534402887113846416;
53012;2505105;1534402887115598516;40509;50;0;255;2;342;1979500000;;0;1534402887115576997;1534402887115594225;1534402887115629340;1534402887115631001;1534402887115575923
53012;2505105;1534402887120387308;40518;50;0;255;1;1465;1980000000;;0;1534402887120374597;1534402887120384137;1534402887120427905;1534402887120429595;1534402887120373513
53012;2505105;1534402887120455528;40520;50;1;255;1;83;1980000000;;0;1534402887120442457;1534402887120451654;1534402887120478684;1534402887120480243;1534402887120441393
53012;2505105;1534402887120508305;40524;50;1;255;2;65;1979500000;;0;1534402887120461509;1534402887120484403;1534402887120549060;1534402887120550664;1534402887120460424
53012;2505105;1534402887124543734;40533;50;0;255;1;1465;1980000000;;0;1534402887124490324;1534402887124539881;1534402887124576408;1534402887124578000;
53012;2505105;1534402887130128633;40542;50;1;255;1;213;1980000000;;0;1534402887130073620;1534402887130124974;1534402887130154923;1534402887130156425;
53012;2505105;1534402887137409124;40543;50;1;255;1;489;1980000000;;0;1534402887137349797;1534402887137404711;1534402887137438183;1534402887137439832;
53012;2505105;1534402887175860548;40565;50;1;255;1;98;1981500000;;0;1534402887175802665;1534402887175855802;1534402887175886734;1534402887175888393;
53012;2505105;1534402887183080235;40586;50;1;255;1;531;1981500000;;0;1534402887183067307;1534402887183077195;1534402887183106721;1534402887183108306;1534402887183066224
53012;2505105;1534402887183102739;40587;50;1;255;1;311;1981500000;;0;1534402887183073699;1534402887183082604;1534402887183131082;1534402887183132572;1534402887183072612
53012;2505105;1534402887190278660;40611;50;1;255;1;80;1982000000;;0;1534402887190263711;1534402887190274013;1534402887190307995;1534402887190309553;1534402887190262629
53012;2505105;1534402887196692265;40642;50;1;255;2;243;1982500000;;0;1534402887196644925;1534402887196677056;1534402887196722780;1534402887196724406;1534402887196643864
53012;2505105;1534402887196795815;40651;50;1;255;2;157;1982500000;;0;1534402887196730607;1534402887196751538;1534402887196824022;1534402887196825568;1534402887196729520
53012;2505105;1534402887196820941;40652;50;1;255;2;135;1982500000;;0;1534402887196749389;1534402887196761546;1534402887196853190;1534402887196854816;1534402887196748298
57624;2570890;1534402887244513977;302453;80;0;255;2;1000;2110000000;;0;1534402887244342035;1534402887244498886;1534402887244593209;1534402887244595514;
53021;2505114;1534402887877753611;38266;52;1;255;1;34;13996000000;;0;1534402887877731733;1534402887877747346;1534402887877793022;1534402887877794532;1534402887877730630
53021;2505114;1534402887877786315;38267;52;0;255;1;104;13998000000;;0;1534402887877767883;1534402887877777658;1534402887877825016;1534402887877826263;1534402887877766791
53021;2505114;1534402887877894232;38271;52;1;255;1;22;14000000000;;0;1534402887877849333;1534402887877866337;1534402887877924270;1534402887877926014;1534402887877848233
53021;2505114;1534402887878065788;38278;52;1;255;1;38;14002000000;;0;1534402887877981781;1534402887878019246;1534402887878102664;1534402887878104318;1534402887877980689
53021;2505114;1534402887878098348;38279;52;0;255;1;201;14006000000;;0;1534402887877994947;1534402887878039490;1534402887878142482;1534402887878144084;1534402887877993865
53021;2505114;1534402887878397722;38290;52;1;255;2;70;13998000000;;0;1534402887878382221;1534402887878394069;1534402887878435486;1534402887878437075;1534402887878381130
53021;2505114;1534402887878445689;38292;52;1;255;1;4;14008000000;;0;1534402887878420741;1534402887878437790;1534402887878478107;1534402887878479740;1534402887878419637
53021;2505114;1534402887879899288;38305;52;1;255;1;21;14008000000;;0;1534402887879848197;1534402887879856833;1534402887879940193;1534402887879941623;1534402887879847102
53021;2505114;1534402887879960828;38308;52;1;255;2;34;14004000000;;0;1534402887879931421;1534402887879941544;1534402887879992936;1534402887879994529;1534402887879930314
53021;2505114;1534402887879988358;38309;52;1;255;1;38;14008000000;;0;1534402887879943959;1534402887879953010;1534402887880020388;1534402887880021969;1534402887879942873
53021;2505114;1534402887880057551;38314;52;0;255;1;36;14010000000;;0;1534402887879997357;1534402887880005922;1534402887880088396;1534402887880090090;1534402887879996249
53021;2505114;1534402887880089887;38316;52;1;255;2;34;14006000000;;0;1534402887880007825;1534402887880020336;1534402887880130058;1534402887880131693;1534402887880006728
53021;2505114;1534402887880123062;38317;52;1;255;1;34;14010000000;;0;1534402887880034797;1534402887880043924;1534402887880152907;1534402887880154545;1534402887880033702
53021;2505114;1534402887880220462;38322;52;1;255;2;34;14004000000;;0;1534402887880190917;1534402887880211526;1534402887880254421;1534402887880255954;1534402887880189819
53021;2505114;1534402887880322880;38326;52;0;255;1;127;14016000000;;0;1534402887880308517;1534402887880318209;1534402887880362352;1534402887880363495;1534402887880307406
53021;2505114;1534402887880455824;38334;52;1;255;2;70;14006000000;;0;1534402887880442619;1534402887880452297;1534402887880492327;1534402887880493936;1534402887880441529
53021;2505114;1534402887882047737;38338;52;0;255;1;138;14014000000;;0;1534402887881999738;1534402887882043595;1534402887882087305;1534402887882088848;
53021;2505114;1534402887883284099;38348;52;1;255;1;70;14014000000;;0;1534402887883269459;1534402887883280169;1534402887883316112;1534402887883317704;1534402887883268354
53021;2505114;1534402887885286688;38357;52;1;255;1;25;14016000000;;0;1534402887885274269;1534402887885283116;1534402887885317446;1534402887885318898;1534402887885273165
53021;2505114;1534402887890256662;38376;52;1;255;1;32;14020000000;;0;1534402887890244693;1534402887890253691;1534402887890290761;1534402887890292343;1534402887890243590
53021;2505114;1534402887890892583;38387;52;1;255;1;80;14020000000;;0;1534402887890880429;1534402887890889197;1534402887890923789;1534402887890925389;1534402887890879315
53021;2505114;1534402887890994050;38393;52;1;255;2;70;14014000000;;0;1534402887890978343;1534402887890990455;1534402887891026273;1534402887891027937;1534402887890977254
53021;2505114;1534402887891128638;38396;52;1;255;1;70;14014000000;;0;1534402887891113349;1534402887891124263;1534402887891157137;1534402887891158995;1534402887891112251
53021;2505114;1534402887891186149;38398;52;1;255;1;70;14014000000;;0;1534402887891163983;1534402887891177190;1534402887891220819;1534402887891222817;1534402887891162881
53021;2505114;1534402887891442122;38402;52;1;255;2;70;14014000000;;0;1534402887891426273;1534402887891437869;1534402887891472085;1534402887891473668;1534402887891425183
53021;2505114;1534402887891542709;38404;52;1;255;1;70;14014000000;;0;1534402887891530193;1534402887891539127;1534402887891569699;1534402887891571328;1534402887891529105
53021;2505114;1534402887891612444;38407;52;1;255;2;34;14014000000;;0;1534402887891595147;1534402887891605238;1534402887891643724;1534402887891644842;1534402887891594060
53021;2505114;1534402887891640641;38408;52;1;255;1;190;14020000000;;0;1534402887891600907;1534402887891618120;1534402887891671606;1534402887891673206;1534402887891599819
53021;2505114;1534402887891671527;38409;52;1;255;2;36;14014000000;;0;1534402887891650915;1534402887891660302;1534402887891706769;1534402887891708036;1534402887891649816
53021;2505114;1534402887891708748;38410;52;0;255;1;1094;14020000000;;0;1534402887891678185;1534402887891688361;1534402887891743353;1534402887891744884;1534402887891677089
53021;2505114;1534402887891916837;38423;52;1;255;2;70;14018000000;;0;1534402887891898983;1534402887891908617;1534402887891950510;1534402887891952156;1534402887891897901
53021;2505114;1534402887891988332;38425;52;1;255;2;34;14016000000;;0;1534402887891975365;1534402887891984821;1534402887892021291;1534402887892022429;1534402887891974267
53021;2505114;1534402887897958352;38449;52;1;255;1;5;14024000000;;0;1534402887897944131;1534402887897953818;1534402887897987969;1534402887897989551;1534402887897943041
53021;2505114;1534402887900012852;38454;52;1;255;1;12;14028000000;;0;1534402887900000333;1534402887900009699;1534402887900042454;1534402887900044075;1534402887899999231
53021;2505114;1534402887900055176;38455;52;1;255;1;58;14028000000;;0;1534402887900042571;1534402887900051449;1534402887900084869;1534402887900086346;1534402887900041483
53021;2505114;1534402887900165788;38462;52;1;255;2;34;14024000000;;0;1534402887900142505;1534402887900154523;1534402887900193657;1534402887900195297;1534402887900141416
53021;2505114;1534402887901933937;38474;52;1;255;1;18;14028000000;;0;1534402887901919075;1534402887901930739;1534402887901963851;1534402887901965374;1534402887901917974
53021;2505114;1534402887902279846;38475;52;0;255;2;104;14022000000;;0;1534402887902265333;1534402887902274662;1534402887902329968;1534402887902331422;1534402887902264224
53021;2505114;1534402887907137680;38481;52;0;255;1;70;14030000000;;0;1534402887907124817;1534402887907134507;1534402887907170841;1534402887907172369;1534402887907123725
53021;2505114;1534402887907893238;38485;52;1;255;1;26;14028000000;;0;1534402887907880217;1534402887907889926;1534402887907922545;1534402887907924102;1534402887907879105
53021;2505114;1534402887912929452;38493;52;1;255;1;44;14028000000;;0;1534402887912915595;1534402887912925770;1534402887912957653;1534402887912959265;1534402887912914498
53020;2505113;1534402887917766081;38508;52;0;255;1;38;13800000000;;0;1534402887917751595;1534402887917761358;1534402887917790298;1534402887917792096;1534402887917750482
53021;2505114;1534402887919445220;38514;52;1;255;1;29;14030000000;;0;1534402887919431083;1534402887919440685;1534402887919473493;1534402887919475115;1534402887919429991
52983;2505076;1534402887928686525;36924;54;1;255;2;18;5558000000;;0;1534402887928638153;1534402887928661522;1534402887928725207;1534402887928726760;1534402887928636998
52983;2505076;1534402887928720420;36925;54;1;255;2;38;5558000000;;0;1534402887928696141;1534402887928705731;1534402887928762473;1534402887928764052;1534402887928694983
53040;2505133;1534402887979347305;33729;53;0;255;2;60;18524000000;;0;1534402887979328207;1534402887979341923;1534402887979413032;1534402887979414462;1534402887979327115
